partition	ID
train	4N41
train	4A5Z
train	5DF6
train	2I9C
train	3EIQ
train	4PQI
train	4AE4
train	1S6M
train	3BZF
train	5I56
train	1Z5Y
train	6BVD
train	1CM5
train	4C2X
train	4ARR
train	1UN8
train	5HPL
train	3V93
train	5D1Q
train	4PF7
train	3EDC
train	4F79
train	1S1Q
train	2IC3
train	4KDD
train	3IUV
train	3P4T
train	5MVX
train	3N97
train	1J0E
train	4XYH
train	3MDZ
train	1DYO
train	4LO0
train	4KS7
train	1FHX
train	1UII
train	2VW8
train	4G56
train	5WAU
train	5VJG
train	3D9X
train	2HAE
train	3SFG
train	3NCR
train	4CA6
train	2P2J
train	3RFJ
train	3UF8
train	2Z7L
train	6BTX
train	1AGR
train	1FWV
train	4OTD
train	1DQA
train	3MX8
train	1Q7S
train	3V7B
train	3H0U
train	2JDU
train	5YPW
train	4UMN
train	3DEW
train	1H1O
train	4E2U
train	1P2O
train	6AZC
train	5H6V
train	3URJ
train	1K04
train	2B8J
train	3LJ8
train	3CRC
train	4RWC
train	1U98
train	4PKA
train	2GP5
train	4LGW
train	2BYG
train	3KZS
train	3D6U
train	3K4H
train	6B52
train	3PD1
train	4ZNH
train	3NQD
train	4TPH
train	3WKP
train	5VBS
train	3TP2
train	1L7J
train	5UCU
train	1CJX
train	4J1M
train	4OFB
train	3WSV
train	5CUY
train	5A7R
train	3OFF
train	5LBG
train	5J7R
train	1BL3
train	4EV5
train	3NVI
train	5UXS
train	4WJW
train	3PME
train	4MNP
train	3LVM
train	1B8E
train	4C7N
train	3GK6
train	1BG1
train	5O8M
train	2YQU
train	2WEV
train	6APV
train	3VJS
train	3NMJ
train	2YX4
train	2E2K
train	4KXO
train	3LD9
train	2E86
train	5FFN
train	4FIT
train	2PCA
train	5J13
train	4U8F
train	5JFN
train	5FXV
train	1MHX
train	3F88
train	5YT9
train	3JXV
train	6F72
train	5NYW
train	2BCH
train	1QOL
train	4GJG
train	2VO4
train	1TL7
train	5IJT
train	5OPM
train	6BZ0
train	3H5F
train	4W92
train	3VVS
train	4LAB
train	3UVW
train	2P5E
train	2YFR
train	2VD9
train	3UU2
train	3DJB
train	2D7V
train	4BBW
train	3FFS
train	4EV9
train	5WC2
train	3Q8G
train	3VRC
train	5H66
train	2EFG
train	3W95
train	2GW5
train	2ZCQ
train	4WHX
train	3FD8
train	4CDK
train	4ZEN
train	1YDG
train	1XAH
train	4LNK
train	4KGO
train	1SVS
train	1VGK
train	5BNE
train	3MIS
train	3I0L
train	2XYL
train	5YY5
train	5OXP
train	2XGM
train	3A9U
train	5V47
train	4ZE4
train	3I78
train	4P2O
train	6CRO
train	5FM5
train	5VYJ
train	2HPJ
train	3PUT
train	3KRV
train	4I4U
train	1GL6
train	4AUV
train	4UT6
train	3WKR
train	3MK9
train	1D7P
train	3RKK
train	2ZUY
train	3B9P
train	3QC3
train	1L2P
train	5HZK
train	4JEW
train	3HTI
train	3NCJ
train	2UVV
train	4OZN
train	5AOE
train	5ANG
train	1BD0
train	4C0F
train	1H9N
train	2QGR
train	5LP0
train	4TYQ
train	3A47
train	2ETS
train	5UG0
train	1SST
train	1P1L
train	3JVS
train	3S1C
train	6ERG
train	2YY1
train	3B7B
train	3RAF
train	2GHV
train	4ZMY
train	3LB1
train	1SN9
train	5JQN
train	2RJK
train	2RDD
train	4KLG
train	5N7K
train	3HAM
train	3S11
train	2WV2
train	1EBT
train	1DM2
train	4JD9
train	1TD7
train	5W0T
train	4C9B
train	2JK6
train	2VOM
train	5IT1
train	5I96
train	5CN3
train	2BWJ
train	5UDC
train	6AQQ
train	3PV1
train	2QTU
train	1RYN
train	2IDZ
train	5H3Q
train	4MVQ
train	5IR0
train	1KQ9
train	2HJV
train	3FCV
train	4PO7
train	4QWC
train	1ZJ8
train	3DPN
train	2WQ9
train	3U1L
train	4QJX
train	1X7R
train	1L1D
train	2BKM
train	3W5N
train	1QMF
train	1UVX
train	2WVB
train	1HWT
train	1RLZ
train	5DEP
train	3I4W
train	4GOH
train	3ELG
train	3V8D
train	4EXJ
train	3OKH
train	3GS7
train	4HRI
train	3NK7
train	2RAS
train	2Y4P
train	4AYM
train	5T7K
train	2ZZL
train	2OTM
train	2BH1
train	5IMW
train	1Y9W
train	3E1S
train	1DGC
train	5KU1
train	4URA
train	4BDR
train	2V0X
train	1T3X
train	2Z8E
train	1C9O
train	5MTW
train	4DFI
train	1KZ9
train	5H92
train	2OEJ
train	5OPD
train	3G1H
train	4YLU
train	2ZX5
train	6AMA
train	4DZB
train	5NWI
train	2OM6
train	3QAL
train	4XCO
train	4PNQ
train	2LYN
train	5UPH
train	3DPO
train	3OAD
train	3RLH
train	1R74
train	4FJG
train	1YQ2
train	2FA2
train	1YX9
train	5W05
train	4AHY
train	3G9E
train	4XYK
train	3F85
train	1O7A
train	4UPL
train	3OU1
train	6EHV
train	3V2L
train	5DX6
train	2P6I
train	6EVL
train	3ZUZ
train	1R42
train	6BR2
train	5NRN
train	4HA6
train	2FXK
train	3R9J
train	5LOU
train	2VEU
train	3SE8
train	5TPA
train	4JF9
train	4IRV
train	2CSU
train	5WCQ
train	1B4K
train	32C2
train	2H19
train	4ND6
train	3WN8
train	5DJ9
train	2CHB
train	5HWC
train	1EXR
train	2ODH
train	5WI3
train	4XRC
train	4Q06
train	5NLK
train	1MFT
train	2GPY
train	4ZGZ
train	4JR1
train	2E47
train	5TDD
train	4XAQ
train	3QCG
train	1B0B
train	1Q0A
train	3KXT
train	4XVO
train	5MZR
train	4OB9
train	2NYT
train	2GCP
train	1EAV
train	4YN0
train	4MKK
train	4WBB
train	1U8R
train	5C88
train	5TPP
train	3G5T
train	5EOG
train	4LRT
train	5G36
train	3HCP
train	5KOP
train	5CVV
train	3UEO
train	4UXM
train	3UNA
train	1LL0
train	4C97
train	2NUK
train	1JY1
train	1Q6Q
train	4P2N
train	2FXE
train	3TQC
train	2WL8
train	4CCA
train	2GXA
train	3ALX
train	1GWD
train	3KKR
train	5NV5
train	6EXI
train	4CH8
train	5CLK
train	1UNL
train	1KLY
train	1YJK
train	2ZSM
train	4ROJ
train	4PC8
train	4XOY
train	2C5Q
train	4Q2R
train	5K6U
train	4HAA
train	1TVL
train	4FMI
train	3PA6
train	2J9V
train	5XGW
train	6REQ
train	3O28
train	3KZV
train	3W2X
train	2ZKU
train	4FBW
train	5EWE
train	5T4A
train	1PKL
train	4QF6
train	5B70
train	4ODB
train	5OBX
train	4O84
train	4DJ4
train	3HEZ
train	4EKK
train	5ULF
train	5EGA
train	5VD9
train	4CQA
train	3RST
train	4TLF
train	4TLH
train	1JXA
train	5DYH
train	4A5M
train	1P8K
train	4UNH
train	4NMY
train	1VL1
train	3TJ9
train	4OPM
train	5FIS
train	1JIP
train	1YKS
train	5P5W
train	1ZV2
train	4LC3
train	2WMB
train	1WCS
train	1M20
train	1EWC
train	3A74
train	3G3S
train	2P5G
train	6ATM
train	5NGS
train	5HLF
train	5HK6
train	4R8K
train	1S9R
train	1R2G
train	3WJ7
train	4Y6W
train	3PBG
train	5CYL
train	3GKO
train	4ALF
train	1D7E
train	1K9I
train	4GP1
train	1O51
train	3TT1
train	5PTD
train	1I8U
train	6EZP
train	5O1H
train	2J38
train	5N7Q
train	5C22
train	5JUN
train	4KZ1
train	1T2B
train	5GSZ
train	3LV4
train	3QIH
train	6BNE
train	3G5N
train	4J83
train	4OZ6
train	1MW0
train	4PSX
train	4RDA
train	3GA4
train	1TQ2
train	5TWC
train	2IK1
train	3TGR
train	4XQ9
train	2GQS
train	1F2T
train	5OAU
train	2P2L
train	3F78
train	3LJ7
train	3KX5
train	3LT8
train	4CQI
train	2YDC
train	1C5N
train	3O4D
train	2ETV
train	1I9R
train	3MDV
train	1LT4
train	5AGR
train	2AN2
train	2Y6U
train	3WIV
train	4GNO
train	3EB3
train	2IYB
train	6EVO
train	2Y32
train	2WDA
train	1PAM
train	2JEW
train	4UU6
train	4HVY
train	4YSF
train	2PAQ
train	4P5E
train	5EKB
train	2CVB
train	2EB1
train	5G1K
train	3T0O
train	2X3N
train	5D5Y
train	4UE9
train	4MSV
train	2W1Z
train	3QDP
train	2HO4
train	1HDE
train	3IO8
train	1USL
train	1VJ2
train	4M23
train	5XGK
train	5O08
train	4LGE
train	3QJF
train	5IF7
train	1BWZ
train	3KBQ
train	5ECT
train	3MNW
train	4N6C
train	5NU1
train	4JMI
train	5LRX
train	4DRX
train	1VFG
train	3TN4
train	3MPG
train	5JPI
train	1ZP2
train	1K9B
train	2I1V
train	1UA7
train	5MB2
train	3ALF
train	1XX1
train	1XET
train	2H3W
train	1XLT
train	2JHD
train	5I62
train	2XGI
train	1Q47
train	6BQ4
train	4ZIF
train	3VK7
train	5VC9
train	6YAS
train	4WYH
train	1IKV
train	5MRT
train	5M1X
train	2FPH
train	1WDY
train	4R0Z
train	5CS1
train	4F6E
train	5V8E
train	4J6K
train	1DTJ
train	3O9M
train	1SH5
train	3PRU
train	4OSM
train	4Q1U
train	1TEL
train	3NUY
train	5Y2O
train	5B7W
train	4N44
train	2DUQ
train	5MEA
train	1R13
train	2X6I
train	5NSP
train	5P27
train	4ZDE
train	1EI5
train	4IPD
train	2V8B
train	4Z43
train	3UIZ
train	2OTA
train	4NN0
train	3WPA
train	1A21
train	1F4R
train	3TG4
train	1TQ9
train	1NVU
train	5WUW
train	4F2B
train	3N79
train	3EI6
train	2HRT
train	2FI7
train	2FUM
train	3SD5
train	4J1O
train	3S62
train	5AHS
train	2VIN
train	2CWJ
train	5XHU
train	4HZ0
train	1S9P
train	3IHC
train	3O1J
train	2OOI
train	2ISK
train	3OAK
train	4BTB
train	3PBE
train	1XEP
train	2MPA
train	5TW0
train	3PKV
train	4XT6
train	5GPL
train	4GP4
train	2D31
train	1CG5
train	3QLD
train	1A2A
train	3NH1
train	3I51
train	1EJT
train	5E66
train	2ZUF
train	5FCZ
train	3B3T
train	2BHB
train	4DNT
train	4JYZ
train	3RNK
train	4U7E
train	5GZL
train	4DG6
train	3WNF
train	4K6T
train	4M27
train	3UE6
train	3EK6
train	2RCA
train	4MGH
train	4H1D
train	1UXL
train	5ILQ
train	3NV5
train	5XCH
train	5MRA
train	2PZI
train	4MJ7
train	5E6G
train	3IHR
train	5AJW
train	2Z7H
train	4KET
train	3BYM
train	5LWP
train	5VAJ
train	4W5N
train	3QS1
train	4JSS
train	4NAD
train	6EUX
train	2R1J
train	2O20
train	5UEV
train	3K23
train	3B0L
train	3GXQ
train	2XMV
train	4QR8
train	4J41
train	4HRW
train	3B2W
train	2VEP
train	4O1C
train	3ZZ4
train	5E3S
train	4JUQ
train	4R5S
train	1YRH
train	3ZPR
train	2WJ7
train	1R23
train	2F7M
train	3A34
train	3E2J
train	2ZYG
train	4FMR
train	5C26
train	2O2D
train	4UZK
train	6AS6
train	2B5L
train	3MXQ
train	2QUQ
train	6BUY
train	5OXT
train	4K1P
train	1JG0
train	2DXS
train	3W93
train	5GUS
train	4W90
train	3A3C
train	2GHE
train	3QQ6
train	3I47
train	3DXN
train	5DPV
train	5BSC
train	3VNC
train	3IJM
train	4KXA
train	4QXC
train	4QR0
train	5WPN
train	4KW2
train	4X8G
train	3CF1
train	1PI1
train	1KDI
train	3S4E
train	3WC7
train	1L9T
train	1OC5
train	4V43
train	3FAL
train	2OEC
train	5XOB
train	4WUD
train	4H6T
train	2OZF
train	5EYG
train	5EQF
train	2YZ8
train	1FJH
train	1WDV
train	5VJQ
train	1A31
train	5K8X
train	1LX5
train	1UA3
train	2PA6
train	5XEB
train	3O8U
train	1RLK
train	1U8V
train	3KL1
train	5LC7
train	1O9V
train	3HD2
train	5W6Q
train	3E2S
train	5W4A
train	3N8E
train	5IEV
train	1FYM
train	5CJE
train	3AA0
train	3ICI
train	4HJL
train	4F4F
train	3KPL
train	4WWY
train	3QOA
train	3SHG
train	4HU9
train	1MZR
train	3FEA
train	3NC5
train	4PON
train	1AAM
train	1RWM
train	4JR7
train	2YFI
train	2ZNJ
train	1OBP
train	5N9O
train	1KP3
train	4PSB
train	2V7G
train	1A2Y
train	5CWR
train	1A6F
train	2VGN
train	3LEA
train	4PZF
train	2QHC
train	1LAJ
train	3VOG
train	5TMT
train	4IYN
train	2VMC
train	2FJC
train	2BRH
train	4DNI
train	3PJP
train	1OKK
train	3O7J
train	3C5L
train	5HMI
train	5JEQ
train	5F27
train	2OG1
train	3TF3
train	6BFL
train	4OP0
train	4F97
train	5LVJ
train	4FXG
train	3MBH
train	4X9R
train	1JZI
train	4HD7
train	5F4X
train	5L6M
train	3LMI
train	3OUS
train	2EID
train	1SUX
train	4Q98
train	5OJ5
train	1YCF
train	5TWN
train	2GN2
train	4OR4
train	5JUF
train	3LS8
train	3PPC
train	3KHD
train	2POU
train	5F1B
train	3PDU
train	3VUA
train	3GWQ
train	2NWC
train	2C2G
train	3BRB
train	2B59
train	3POF
train	1MJV
train	1NFD
train	5OMM
train	2R0Z
train	3S30
train	1M79
train	2ZSV
train	1MVO
train	3MC4
train	4YEB
train	5GQP
train	4QH8
train	2WAB
train	3FGO
train	6AQ7
train	3B4W
train	1VCN
train	3IIX
train	4K2K
train	5P72
train	5V8G
train	3FFO
train	1IEG
train	4ROX
train	5NJC
train	3NQR
train	2QKL
train	4LHH
train	5O2I
train	4ER9
train	5U7O
train	5WMP
train	3DM3
train	4GUN
train	5FUE
train	5TX2
train	4PPZ
train	4M9P
train	5LHU
train	4BB3
train	4WYO
train	3IMB
train	1UN2
train	4XHH
train	3AXM
train	6AYM
train	5V3T
train	2W69
train	2O48
train	6EQS
train	5B2P
train	3NZN
train	2X0J
train	1WHO
train	1DZK
train	4PKI
train	4UC0
train	2CMN
train	1THQ
train	1RZF
train	3P0I
train	2QO9
train	5JG3
train	4OUB
train	2UWE
train	4D0W
train	4YHZ
train	3GW7
train	2XPN
train	1PZH
train	6AY8
train	2WJD
train	3ETT
train	3UYC
train	3RJP
train	5TMK
train	4L8T
train	3IVT
train	5MIX
train	1XP8
train	2WAA
train	4ZBG
train	1SBD
train	4ZAU
train	2OYK
train	5U7Z
train	3ETS
train	1U06
train	5MGZ
train	2Q5J
train	2IJ2
train	3RGK
train	1QB4
train	4FOS
train	4JMS
train	1NAT
train	5EPP
train	5O37
train	2QX2
train	2NNQ
train	5XPI
train	3PNM
train	5DWM
train	3H3M
train	3M03
train	5UV2
train	1MKD
train	5V6L
train	2GHU
train	2GH7
train	4JZP
train	5MTC
train	5CCS
train	4URN
train	2GAK
train	3CR6
train	3IBZ
train	2DZP
train	4D8J
train	2OWY
train	5O1W
train	5VEU
train	4ZHU
train	4RQL
train	2OJZ
train	1NQ9
train	4GPK
train	4ZGO
train	2CFU
train	2F8E
train	5WU2
train	1KCQ
train	2QCV
train	2ERG
train	1E1D
train	4XTS
train	2G0R
train	3UTU
train	5HM5
train	1YRR
train	2OS3
train	4IDS
train	2NIP
train	5I5W
train	5MF2
train	4NQZ
train	2HCH
train	1LN4
train	2OOJ
train	5EKK
train	3MOJ
train	3N5M
train	5AZE
train	2WIZ
train	3L15
train	5CZ3
train	3E7L
train	2B7A
train	2FB9
train	2IUY
train	4RZG
train	2WU0
train	5H7W
train	4ZLW
train	5LUQ
train	4XNV
train	4G76
train	2OY5
train	4RH7
train	2AJP
train	4GB3
train	2IFG
train	3H65
train	2XWN
train	5M7D
train	4LBM
train	1H9W
train	4KB5
train	2BH3
train	2MIN
train	2PPV
train	1VJH
train	3ROM
train	3LYY
train	4JZO
train	3CWX
train	3SQO
train	4FC9
train	2DAB
train	3CM0
train	3V9E
train	3BCT
train	3QBM
train	1EA3
train	4HE1
train	2GR3
train	3GJE
train	2DEG
train	6B6X
train	5EUW
train	2RGX
train	3T1L
train	2XQR
train	5JBI
train	3CNC
train	5AN3
train	5YWH
train	2JEV
train	4N90
train	5EMY
train	3MQ6
train	4CM1
train	1WQ1
train	1JMM
train	3ECU
train	3TAM
train	5E2X
train	5NJR
train	2XVC
train	1W2K
train	3EDG
train	1KB5
train	5HBT
train	1F9M
train	3CFE
train	5M0W
train	4Q5U
train	4UJ5
train	4XIY
train	1EQN
train	5JUC
train	5UJB
train	3BHO
train	3EGY
train	4N6Y
train	1MC4
train	5W18
train	3NXP
train	1VFO
train	3EUH
train	2PH3
train	5XJ6
train	3X00
train	3PLV
train	4XSJ
train	5SUX
train	2XBI
train	3IS1
train	5LSL
train	2PA2
train	4NQK
train	1P1B
train	2V7M
train	6B9B
train	4LA6
train	1FJG
train	4X9Z
train	2Z7F
train	4OMK
train	5OL3
train	3WY7
train	5K7X
train	2J75
train	5CSX
train	4R22
train	5YI1
train	5V6T
train	3A2N
train	6ATZ
train	4O6G
train	1OMI
train	1QCG
train	5TC7
train	5WBC
train	4TQO
train	3LSJ
train	3HSG
train	4LM3
train	4GMV
train	5M4A
train	5MZL
train	2XOA
train	3V6J
train	5J3O
train	2CVI
train	3DDU
train	5LAD
train	1USR
train	5K06
train	3GO5
train	3TYU
train	5T94
train	5L9R
train	4N33
train	5FUV
train	5H03
train	2P2C
train	2FRG
train	1I0X
train	2H1P
train	4PZN
train	4WMR
train	2WSX
train	4UFQ
train	3QEJ
train	2J4L
train	3R7G
train	4IXT
train	4MB4
train	5V91
train	3VA2
train	2F5X
train	1BX8
train	2CWC
train	1A0L
train	4GAC
train	4O57
train	4ZWO
train	3FI4
train	4XRL
train	1BUD
train	2VZ9
train	3K48
train	5C0P
train	1RKH
train	1JU9
train	1HZ4
train	5TPV
train	4FAF
train	4IPL
train	3AEQ
train	5P9G
train	4O9H
train	2PSE
train	3VHR
train	2AQZ
train	4KZN
train	3EW7
train	2YKO
train	2B76
train	4NS4
train	3BGC
train	3QLU
train	4JFP
train	5H7V
train	3OMT
train	4NJJ
train	5A6Z
train	3PXB
train	4P5S
train	2FVM
train	4EVU
train	1JD5
train	4NZY
train	4IUC
train	4KTH
train	3MSC
train	3HP6
train	3JV5
train	3OCC
train	5FIW
train	3NRC
train	5LWW
train	4R3Q
train	1JAY
train	5A68
train	1SEZ
train	5NZ4
train	1DX4
train	5NSL
train	2Y36
train	2DS2
train	4U4V
train	5A8B
train	4G5X
train	4FTF
train	4I0I
train	4ECZ
train	3X1G
train	1EUM
train	3Q2C
train	1YJZ
train	5AYL
train	3LPY
train	4IN4
train	3RCB
train	6AUM
train	1OJ6
train	4O6C
train	1VEU
train	2PNE
train	2FI5
train	5AEG
train	2XFO
train	3Q7Q
train	1VME
train	2JCS
train	5I1N
train	1A7H
train	5MI8
train	3PIT
train	3IGH
train	5JG0
train	3T8B
train	1LHV
train	5LSH
train	4WZR
train	2A2N
train	3TYA
train	2P30
train	4HMS
train	3P8S
train	5I4I
train	4DC9
train	4N5Q
train	1WYD
train	5D6C
train	4G8L
train	2RHK
train	1OVD
train	4H6V
train	5L0C
train	4TR6
train	2UYZ
train	3FW8
train	4JDN
train	5WT5
train	4IS4
train	1V3U
train	2E5D
train	3IP1
train	3F91
train	4MTI
train	1AKW
train	3L4Z
train	3RNQ
train	4X1W
train	4IEH
train	3DDI
train	1ZQJ
train	4BUO
train	4KZC
train	4ASM
train	1D3W
train	4C4H
train	1ZIV
train	5FB7
train	4HU4
train	5EV3
train	5HZ1
train	1B5F
train	1WZ1
train	3DR6
train	3BNY
train	3VCF
train	5V9L
train	5YPV
train	3B1T
train	5U1Y
train	3T6F
train	1IBH
train	4Z2T
train	5AE6
train	3CFH
train	5OJX
train	2PZG
train	5XVG
train	1SQ7
train	3AT7
train	3OBK
train	3HR8
train	6BG8
train	5TQR
train	4P1W
train	5F06
train	5M7N
train	2BG1
train	6FC2
train	2XGF
train	2XC2
train	1HA3
train	4DQW
train	2I65
train	5DW5
train	1JD4
train	2WUH
train	4DIR
train	4IMU
train	3WTP
train	6EK4
train	3N9K
train	1H9U
train	5CMY
train	5M3W
train	5XVE
train	3WIE
train	2W66
train	3IXM
train	5HOS
train	3DCM
train	2H5K
train	5JOV
train	6B0F
train	1H8Z
train	2R6X
train	1SD0
train	1EGJ
train	4L0L
train	5HWY
train	5YA2
train	5M06
train	1TA9
train	2GP7
train	5E4S
train	2ZG2
train	4TYB
train	5O91
train	1UUQ
train	4TVU
train	1I6I
train	4R5Z
train	4JA2
train	3S1K
train	3LIY
train	1U5C
train	3S7S
train	5DUM
train	3HT3
train	5Y3Q
train	4I58
train	1PJQ
train	3OEE
train	3CML
train	1Y51
train	4PZW
train	1FK1
train	4PG0
train	4Q5M
train	3LZY
train	2NQS
train	4X7U
train	4B3V
train	4L4M
train	2PS2
train	3E3U
train	1MJ0
train	2EFO
train	2XS6
train	1X7S
train	2IIR
train	2HAR
train	2Y0E
train	3T7Q
train	1OHS
train	4ZKO
train	5YDC
train	1CQ1
train	5TFS
train	3ZML
train	5CAJ
train	2VWZ
train	5C4A
train	6BC7
train	3CR5
train	3IDI
train	2Z3V
train	5IO8
train	4L5Z
train	1A7C
train	4R20
train	2CLP
train	4YHE
train	4F5V
train	4BBJ
train	4EDU
train	2O4A
train	3LRC
train	5P24
train	5I9O
train	5OWC
train	2PQR
train	3GOX
train	1SJB
train	3S6T
train	5O43
train	5WQW
train	2FAU
train	1J87
train	1ANJ
train	4N7X
train	3WY9
train	4KMG
train	1A2J
train	3KT3
train	3U43
train	4K7B
train	1M4V
train	1W6Z
train	2XAA
train	2JK7
train	2FKO
train	4ERD
train	5KRA
train	1ZVD
train	4IZT
train	3PNR
train	1WVG
train	3S21
train	5CD2
train	4OGK
train	1URZ
train	5H7T
train	3LYQ
train	5UWV
train	3H66
train	5HS7
train	2AOT
train	4RSJ
train	1R7H
train	2PWQ
train	5YU0
train	3VF1
train	5T5G
train	5MDP
train	5DQS
train	3X2J
train	3OPN
train	2JF9
train	2VBJ
train	1G5Q
train	2EXK
train	2Y48
train	3ZHL
train	4QKQ
train	1USQ
train	5IGF
train	2F6M
train	3TRR
train	1U8U
train	1S9G
train	4E54
train	4JR5
train	5WQO
train	5DQI
train	4R0J
train	4QLU
train	5XO0
train	3GD2
train	4M73
train	1BZX
train	5DVA
train	4FAA
train	5HFT
train	5G3J
train	3R4D
train	1VZU
train	3SC7
train	1W54
train	1BT2
train	2X5T
train	4OO2
train	5WRJ
train	4MNV
train	5AZD
train	1B1Y
train	3HFI
train	3WG5
train	4PFX
train	2V42
train	4GCO
train	3PIX
train	2G25
train	4OGG
train	5H17
train	1DZA
train	3I64
train	4DEP
train	1L0B
train	5JFK
train	2XLB
train	4QG1
train	2EYJ
train	2YEP
train	3HOI
train	3CTM
train	2Z2S
train	3G1I
train	4LON
train	1W9F
train	3D1F
train	4R8A
train	3BBJ
train	1Z32
train	3ZLJ
train	4ZUN
train	5NTY
train	2NY3
train	4YJ4
train	1EHI
train	3LTG
train	3BB5
train	5YPZ
train	5A7H
train	5MC2
train	1VDF
train	5JQF
train	3O3T
train	2MBR
train	5H9N
train	3OES
train	3LGY
train	5P8H
train	5UZN
train	2POH
train	5OP2
train	1HXC
train	1Q8R
train	3ITW
train	1WU7
train	5HU6
train	1I2H
train	2P2B
train	1OFF
train	4O9P
train	3S1J
train	2PDQ
train	1SBZ
train	3Q6Z
train	4P1L
train	4G2R
train	2O02
train	3AIR
train	6ELX
train	5Y13
train	2NQL
train	6EH5
train	1FAV
train	5LGO
train	4YNV
train	2ASS
train	4ZYG
train	1GL0
train	4X8N
train	4X6R
train	4EQ4
train	4RYB
train	2XEJ
train	5H7C
train	1THN
train	3DI2
train	4D4N
train	1C7G
train	4P1H
train	5CR9
train	1KJ1
train	2A66
train	3AT2
train	3FJN
train	2DEX
train	3KIK
train	4NUP
train	2AVS
train	3QEF
train	3JZ3
train	4JJT
train	3HB6
train	2PKG
train	3GAJ
train	5GOE
train	4PY0
train	1AU3
train	4PPP
train	5AWS
train	1EKQ
train	2O9S
train	2NQO
train	4X9D
train	1NZ3
train	5KWY
train	1GNS
train	5WV8
train	4D9H
train	4HYY
train	5Z0A
train	3DOR
train	5GOI
train	2R4V
train	3FA7
train	3AM1
train	4KKM
train	5Y6T
train	1M1P
train	1GQH
train	3T7K
train	2QJ8
train	3K2P
train	5GGP
train	4IPB
train	3DLB
train	1O5J
train	5NFQ
train	5XBQ
train	4ZH4
train	3PZH
train	5BWB
train	4P69
train	5J1L
train	4FTU
train	1O8W
train	6B5P
train	5G0R
train	5XDL
train	5UVT
train	5EIX
train	3R0F
train	5OI1
train	4MFH
train	3NAF
train	4REV
train	2J2C
train	3OAJ
train	5Y8B
train	1OKB
train	4GWY
train	3HP8
train	3S34
train	5A56
train	5C9H
train	2H5O
train	5W3V
train	4DFD
train	1E8S
train	4UQG
train	4HWH
train	4ANU
train	5XZ5
train	4QMN
train	2GRO
train	5WCA
train	3MHY
train	3OWE
train	3EZF
train	4HE7
train	2YVC
train	3O2C
train	5XDV
train	3D0S
train	6EXS
train	2EG9
train	1O6G
train	4MBL
train	1M6I
train	5ONT
train	3EWE
train	4PJV
train	1SC6
train	2PA5
train	5N4L
train	5WQS
train	5LT8
train	3IXG
train	1YHI
train	3D4O
train	2Y4R
train	1OK8
train	3NS8
train	3EAJ
train	5VSQ
train	4HAR
train	2Z4U
train	4ZK1
train	1QQ9
train	1IB5
train	1SF4
train	5OWV
train	5L84
train	4HT3
train	3ONX
train	5WLH
train	2R40
train	4I00
train	2H0L
train	4XKF
train	5FFI
train	1QU4
train	4FGL
train	5EX0
train	3R3O
train	2R7W
train	4HVH
train	3C8N
train	3E4V
train	5NWL
train	4NJH
train	4JA7
train	4FUP
train	2AWL
train	4ZT3
train	1N2N
train	2CNU
train	3DX5
train	6B4Z
train	4RZV
train	5I10
train	6FCS
train	1UTH
train	3DAK
train	4N8Y
train	2WOU
train	3V1P
train	4LAL
train	4XOQ
train	4N8W
train	3QVP
train	2Y6K
train	2FN3
train	2Z77
train	4NSY
train	4BGA
train	6BK7
train	5W4Z
train	5D7N
train	5K19
train	1GGK
train	3RI4
train	2GLZ
train	3H2C
train	4HPY
train	4LQG
train	2BFX
train	2FA5
train	3U92
train	1YBK
train	5KXA
train	3SDO
train	4O4B
train	3KHV
train	2OBB
train	1IYI
train	5A2A
train	3WNP
train	3RVH
train	4IQQ
train	2ZTV
train	1YUP
train	3NKU
train	2WTF
train	2P4P
train	5OP9
train	1QD5
train	2JAV
train	5LMF
train	3E6D
train	2WMA
train	5T11
train	5X3J
train	1VLL
train	2VYP
train	2ZV7
train	1X3X
train	4EL4
train	5BOI
train	2Y33
train	4JOU
train	3OUX
train	3T94
train	2IRX
train	3JT2
train	3ZSM
train	3HY7
train	5UKJ
train	4RFO
train	3ZYP
train	4MUD
train	5CF8
train	2J18
train	2Z4G
train	2GJP
train	3JR6
train	1GB6
train	4V32
train	1CJD
train	3RHB
train	3G2Q
train	4UAV
train	3G58
train	3H7V
train	2RBU
train	4RVA
train	3F70
train	3QKC
train	1YYV
train	5C71
train	4ZI7
train	5WZS
train	4K50
train	5NWK
train	1JCQ
train	4RC1
train	1FRQ
train	3D0W
train	3S3V
train	2INF
train	2GQP
train	1C0T
train	1R1V
train	2P4U
train	3N18
train	3LDT
train	2ZBY
train	1GTD
train	4DNS
train	2R8T
train	4GVT
train	3MN5
train	4D6Y
train	5LT3
train	5T3T
train	1E50
train	4GP9
train	3TL6
train	4KSR
train	4W6P
train	5VOM
train	4PR0
train	1E3U
train	5OV9
train	1OA0
train	1WEG
train	1A5K
train	4KE0
train	5WID
train	3RN6
train	5DSE
train	5DE3
train	3GUD
train	4OPP
train	1KHB
train	4RF5
train	4O6B
train	2OBL
train	1Q7R
train	4MPI
train	4L13
train	2XGO
train	4K4Z
train	3KYQ
train	5LB3
train	3E5E
train	1R9D
train	5JR8
train	1YCH
train	3VT9
train	6C0B
train	5TQC
train	5MJK
train	4HE4
train	5LOD
train	5IHS
train	1BRO
train	2PL0
train	4TMT
